BodyFat,Sex,Age,Weight,Height,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist
18.74,0,35,72.11,1.73,35.54,94.57,84.08,100.32,55.31,39.0,22.51,28.44,25.24,17.38
18.24,0,43,70.54,1.71,35.72,94.63,85.19,96.83,53.55,37.33,22.21,31.41,27.75,17.97
12.9,1,55,71.1,1.82,36.3,94.4,84.6,94.3,51.2,37.4,21.6,27.3,27.1,17.3
16.9,0,28,53.55,1.65,31.42,85.55,67.69,90.41,47.94,35.4,21.68,25.56,22.96,15.6
22.37,0,19,63.29,1.72,31.09,84.37,65.18,101.56,54.74,36.62,20.7,26.21,23.11,15.11
18.99,0,27,66.4,1.74,33.81,88.96,73.03,96.98,51.04,34.92,21.23,27.12,24.27,15.51
24.36,0,19,62.85,1.77,32.5,84.37,70.57,100.19,50.99,36.6,21.93,25.56,26.86,15.67
30.25,1,29,94.35,1.78,41.06,109.73,101.53,106.15,67.48,40.64,24.17,33.98,30.19,18.51
21.67,0,21,56.53,1.62,30.69,85.52,68.27,96.39,48.82,34.17,21.34,27.18,23.41,14.91
16.26,0,53,78.63,1.8,38.1,100.82,92.84,99.2,57.58,37.93,22.29,30.89,28.25,18.42
6.0,1,44,83.46,1.88,37.9,100.8,89.1,102.6,60.6,39.0,24.0,32.9,29.2,18.4
18.53,0,22,59.62,1.74,30.05,83.98,67.46,95.87,47.95,35.88,20.48,25.0,22.0,15.48
15.54,0,20,53.98,1.67,29.5,86.0,64.0,94.0,49.0,34.0,21.0,24.5,22.5,16.0
10.32,0,26,53.99,1.59,31.76,83.93,68.99,93.25,50.06,34.27,20.67,25.89,23.57,15.25
24.38,1,39,86.04,1.32,37.72,101.84,96.84,107.19,64.53,39.94,22.53,32.96,28.54,17.61
15.71,0,20,64.86,1.8,32.5,82.5,69.0,98.5,51.0,38.0,21.5,27.0,23.0,15.5
18.3,1,51,78.57,1.83,37.58,100.09,88.07,96.7,57.44,37.92,21.98,30.17,27.59,18.21
28.68,0,21,69.22,1.66,33.15,90.08,80.88,101.53,57.93,38.32,22.47,28.58,26.38,17.97
15.87,0,49,74.61,1.72,35.99,98.47,87.55,97.99,55.93,38.42,22.58,32.35,28.43,18.26
20.17,1,48,80.41,1.85,36.79,96.05,90.04,99.71,58.82,38.4,22.79,29.92,28.01,18.1
27.2,0,20,76.76,1.66,33.99,94.85,84.02,103.77,56.89,37.42,23.44,31.91,26.21,18.33
15.66,1,39,90.8,1.88,39.44,106.3,93.6,102.09,61.68,41.81,25.27,33.64,29.53,18.84
16.93,0,20,57.57,1.67,31.64,85.0,70.0,92.5,48.23,35.18,21.18,27.09,24.05,16.0
17.52,0,27,77.56,1.9,35.52,92.04,83.18,98.44,57.32,37.84,21.71,32.12,27.69,17.66
24.51,0,57,69.93,1.7,39.63,95.92,91.13,93.65,53.93,35.51,20.93,30.86,28.23,18.1
27.16,0,25,64.51,1.62,32.31,89.85,73.23,95.11,52.18,35.35,22.0,27.89,24.31,16.22
24.1,0,18,62.17,1.68,33.51,90.01,75.02,95.0,51.01,36.01,22.0,26.81,24.51,16.0
26.0,1,54,104.33,1.84,42.5,119.9,110.4,105.5,64.2,42.7,27.0,38.4,32.0,19.6
15.27,1,28,90.83,1.77,41.29,111.31,98.77,104.73,63.34,40.57,24.58,32.99,32.77,19.89
15.97,0,37,70.28,1.73,36.16,97.07,81.44,96.82,59.14,38.04,22.36,33.21,27.25,17.21
42.01,0,45,91.46,1.63,39.35,113.43,112.91,108.12,60.23,36.46,23.05,33.29,28.03,17.77
9.79,1,28,72.19,1.83,35.81,92.58,77.85,93.98,56.77,36.49,22.65,30.41,27.42,18.21
26.12,0,2,62.29,1.64,33.83,86.37,72.27,98.4,53.43,37.4,23.0,28.33,24.43,15.53
24.12,0,23,76.34,1.78,33.77,93.22,86.92,102.53,60.55,40.14,23.41,29.94,26.23,17.03
28.64,0,28,68.49,1.69,34.54,94.84,80.76,101.54,53.56,36.64,20.56,31.24,26.2,16.04
17.63,0,35,66.68,1.69,34.63,89.96,76.09,96.21,55.2,36.2,22.01,29.12,26.78,17.08
20.7,0,22,52.61,1.66,29.79,55.73,61.39,93.4,48.79,35.29,21.4,26.21,22.66,15.9
16.39,1,29,78.05,1.81,37.47,98.43,87.49,97.56,58.62,38.17,22.97,34.58,29.72,17.82
30.09,0,23,60.07,1.57,31.41,89.12,71.3,98.37,55.97,36.18,21.01,28.09,24.55,16.35
18.85,0,21,54.33,1.62,31.04,84.94,67.2,94.22,47.7,32.96,21.13,26.8,23.0,14.78
17.42,1,49,91.71,1.82,38.69,107.27,101.41,106.55,61.84,40.15,22.63,33.15,29.88,18.5
8.17,1,25,70.41,1.74,37.12,96.64,81.4,92.92,55.19,37.02,22.28,30.5,28.47,18.02
23.0,0,26,68.14,1.69,34.27,89.05,77.07,97.11,56.48,35.88,21.63,30.43,25.36,16.77
29.9,1,37,109.43,1.82,42.1,119.2,110.3,113.9,69.8,42.6,24.8,34.4,29.5,18.4
17.26,0,18,55.22,1.62,30.67,84.28,66.95,93.23,49.7,35.34,20.17,25.02,22.08,15.57
21.56,0,41,68.29,1.66,33.97,95.3,79.79,97.04,50.87,35.02,21.04,27.23,24.62,16.4
21.95,0,35,71.44,1.78,33.4,94.04,83.25,96.66,55.98,37.69,21.98,30.04,26.16,16.95
25.14,0,31,71.06,1.75,35.33,91.36,82.19,98.28,58.01,36.83,22.39,30.62,26.34,17.05
24.15,1,40,82.99,1.74,37.75,102.08,99.57,102.5,61.32,40.12,22.91,33.07,29.08,18.29
22.95,0,21,66.02,1.68,32.91,93.44,82.14,97.95,57.04,37.72,23.28,27.76,24.55,16.46
25.31,1,42,80.68,1.76,39.6,104.16,98.64,99.68,59.66,36.27,22.07,30.25,27.29,17.72
22.53,0,24,63.29,1.69,32.67,86.28,73.83,96.03,53.21,36.27,21.26,28.43,25.06,16.29
6.48,1,52,68.67,1.76,36.73,88.76,78.09,95.08,55.23,37.05,22.22,31.76,27.46,17.84
13.13,0,21,59.52,1.73,32.05,85.86,67.79,96.93,50.22,34.79,22.93,26.51,24.11,15.79
15.75,0,26,54.72,1.64,31.38,82.25,67.76,95.2,48.6,34.17,21.64,25.1,23.21,15.44
29.33,0,24,92.97,1.77,40.53,109.85,99.36,105.88,67.7,40.62,24.47,33.07,29.49,18.31
31.35,0,25,63.19,1.64,32.82,87.92,76.01,102.53,56.75,36.16,21.46,26.32,23.27,15.85
23.59,0,25,67.49,1.67,33.41,89.75,79.38,100.25,58.15,35.78,21.18,28.78,22.2,16.16
26.99,0,30,72.93,1.7,33.62,95.98,79.05,103.57,55.36,37.45,22.34,29.88,26.35,16.51
14.99,1,66,69.49,1.76,36.07,96.72,83.82,93.86,54.02,37.15,22.37,28.89,26.88,18.29
17.14,1,44,92.47,1.85,41.11,104.11,95.32,101.64,62.6,39.58,23.9,36.15,23.86,19.2
21.92,0,23,56.48,1.61,32.21,85.52,70.09,92.45,51.66,33.84,20.48,29.19,23.73,15.29
26.26,0,28,63.44,1.62,32.81,91.42,75.71,96.72,55.97,36.23,21.33,28.54,25.04,16.6
3.97,1,42,59.38,1.69,35.12,90.31,78.13,89.16,49.69,34.31,21.73,26.95,25.94,16.9
24.24,0,28,65.11,1.69,34.06,88.8,76.15,100.41,56.77,37.38,21.78,27.08,24.39,16.61
23.78,0,58,79.67,1.67,37.82,102.72,95.85,99.26,59.82,37.46,22.81,33.58,29.04,18.24
18.41,1,33,82.06,1.86,38.08,95.82,91.24,99.7,61.29,38.3,23.61,32.51,28.64,17.94
18.32,0,34,64.22,1.7,33.27,86.19,73.46,100.15,51.12,35.99,20.99,29.9,24.93,16.28
23.12,0,53,70.25,1.66,35.45,100.11,86.78,95.24,56.8,39.03,23.07,28.92,27.14,17.56
17.07,0,35,75.7,1.78,35.99,95.31,81.12,98.45,55.58,38.03,23.77,29.69,26.56,17.09
14.78,0,22,78.12,1.81,36.25,94.21,79.74,101.99,59.85,37.22,23.02,32.29,27.0,17.4
13.53,0,36,65.76,1.69,34.67,85.94,71.99,94.45,53.28,36.01,22.03,29.08,26.18,17.25
22.46,0,19,63.84,1.68,31.69,87.13,68.48,100.49,55.55,37.68,21.21,27.63,24.21,15.97
19.91,0,23,78.43,1.73,37.08,99.68,84.04,103.81,60.05,39.17,24.85,31.45,29.2,18.41
21.11,0,21,61.64,1.69,31.83,83.22,72.46,96.75,50.49,35.64,21.45,27.04,23.63,15.98
12.74,0,21,56.58,1.72,30.97,77.84,65.7,94.49,50.01,34.5,21.67,22.67,22.47,15.17
29.67,0,24,67.8,1.62,32.16,88.42,77.68,96.46,52.5,35.25,20.56,28.7,22.75,14.92
17.46,1,42,81.58,1.81,38.25,97.08,90.78,101.11,60.73,37.99,23.06,31.24,28.97,18.7
22.84,0,21,68.49,1.7,33.5,90.63,74.25,103.66,55.54,36.17,21.84,28.53,25.4,17.0
14.34,0,26,69.1,1.76,33.98,92.12,79.6,96.95,51.14,37.36,22.06,27.47,25.67,17.09
15.26,0,21,54.3,1.7,31.02,85.46,63.31,88.34,49.22,34.63,20.51,24.48,22.37,14.54
16.89,0,20,61.39,1.68,33.06,86.08,70.97,95.81,52.57,35.95,20.52,28.8,24.77,16.44
20.67,0,24,66.9,1.7,33.26,90.38,72.95,96.68,51.0,36.71,22.01,26.87,24.93,16.28
15.0,1,53,70.08,1.76,37.6,93.9,88.7,94.5,53.7,36.2,22.0,28.5,25.7,17.1
14.16,0,49,80.03,1.82,40.55,98.32,88.9,96.16,56.44,38.64,23.16,33.0,29.46,19.29
28.91,0,60,82.09,1.67,39.47,99.72,95.86,99.68,57.94,37.74,23.71,34.8,29.58,18.74
13.12,1,29,77.6,1.81,37.62,98.48,88.02,96.72,59.62,38.82,22.98,30.52,28.7,18.56
13.12,1,52,71.0,1.79,38.59,99.36,91.97,96.75,57.85,38.3,23.8,31.4,29.71,18.89
12.83,0,26,69.76,1.77,35.52,93.35,79.48,98.84,56.43,35.5,22.29,28.67,26.87,16.98
21.06,1,53,76.96,1.74,37.84,101.13,92.86,97.18,56.48,38.19,22.41,33.04,28.43,18.46
32.0,1,41,96.16,1.82,41.5,106.6,104.3,106.0,65.0,40.2,23.0,35.8,31.5,18.8
17.75,1,44,89.05,1.79,39.62,105.78,97.92,104.36,60.92,40.82,25.26,32.78,30.76,19.24
7.1,1,49,63.73,1.73,35.8,91.2,79.4,89.0,51.1,35.0,21.7,30.9,28.8,17.4
9.24,0,27,67.63,1.75,35.65,89.99,80.09,98.09,56.46,37.37,21.23,29.06,25.52,17.24
25.13,0,20,64.41,1.65,33.0,89.0,73.0,102.0,56.0,36.0,21.3,29.0,24.3,16.3
15.74,0,20,66.46,1.8,31.61,87.48,67.37,101.98,52.21,36.43,22.51,26.62,23.19,15.04
27.1,0,38,78.48,1.77,36.49,102.66,88.07,101.34,56.56,37.56,22.31,31.64,27.37,17.13
9.59,1,24,71.88,1.83,35.5,92.41,77.69,93.69,55.92,36.11,22.62,30.58,27.3,18.11
23.8,0,21,75.59,1.74,34.79,94.82,79.16,104.1,60.46,37.88,22.68,29.44,25.4,17.22
35.83,0,19,73.98,1.67,31.68,81.19,93.77,104.85,56.03,39.02,22.99,32.51,26.07,16.73
21.67,0,20,62.86,1.68,31.3,86.89,70.12,100.12,54.2,36.2,22.1,26.6,24.68,16.58
21.97,0,26,76.48,1.71,32.9,88.53,76.31,98.79,53.3,36.4,21.58,29.25,25.61,16.55
18.98,0,20,54.43,1.78,32.0,82.0,65.5,96.0,46.0,33.0,19.5,22.8,21.0,14.0
30.93,1,48,96.83,1.78,37.23,112.18,109.69,113.11,67.02,40.7,24.81,36.32,29.66,18.39
20.72,0,23,56.55,1.7,30.78,80.57,66.63,92.02,49.51,35.72,20.32,24.69,22.3,14.87
20.04,0,20,61.79,1.68,31.98,85.39,70.51,97.07,50.29,36.29,22.57,25.57,23.1,15.98
12.1,1,39,81.4,1.81,38.09,101.98,89.04,99.4,59.32,39.04,27.09,31.96,28.17,18.53
27.1,1,44,84.37,1.77,37.8,104.6,101.1,102.1,58.9,37.9,22.7,30.9,28.8,17.6
20.2,0,19,59.88,1.73,30.29,83.38,68.59,98.68,51.83,36.3,22.11,24.29,23.28,15.64
5.6,1,39,67.36,1.81,34.6,89.8,79.5,92.7,52.7,37.5,21.9,28.8,26.8,17.9
22.95,0,19,56.77,1.65,29.67,86.72,68.55,94.4,55.65,33.75,20.31,27.48,23.63,16.19
12.43,1,30,62.39,1.75,35.93,88.87,76.85,89.96,50.37,34.89,21.8,27.16,34.42,16.96
18.77,0,47,85.99,1.8,38.35,102.02,94.95,103.57,59.53,40.5,25.18,32.16,29.39,18.68
21.44,0,23,52.29,1.58,30.57,79.44,67.28,90.31,50.16,32.85,20.49,25.93,22.95,15.26
13.96,1,53,63.81,1.74,35.17,88.09,82.01,90.83,51.94,35.42,21.77,27.46,26.14,17.88
20.15,1,39,76.13,1.76,34.45,97.46,91.68,100.6,57.58,36.96,22.7,31.94,26.03,17.35
23.92,0,22,64.15,1.68,32.21,89.77,70.93,100.9,54.62,36.37,22.1,27.76,24.85,16.31
19.15,1,47,81.28,1.8,37.72,101.11,93.96,99.21,59.04,37.72,22.07,33.98,29.05,18.85
18.35,0,38,85.07,1.79,39.62,100.32,89.56,100.08,60.02,39.08,23.05,34.92,23.46,18.53
23.35,0,20,62.33,1.65,32.53,88.44,69.95,95.28,49.71,35.99,21.42,26.26,24.48,16.05
29.8,1,56,81.08,1.74,35.6,102.9,94.7,100.8,60.9,38.0,22.1,32.5,29.8,18.3
19.95,0,20,58.42,1.63,32.28,89.06,68.96,92.69,51.77,34.71,21.35,27.79,24.09,15.69
21.4,0,20,58.76,1.67,30.38,86.11,66.92,98.67,52.09,35.76,21.7,26.33,23.41,16.25
25.23,1,42,77.7,1.77,37.51,99.1,92.08,99.04,58.27,38.5,21.3,31.57,28.29,16.79
17.33,0,22,68.43,1.77,34.57,91.86,76.45,94.74,54.36,38.02,22.33,26.65,26.18,17.52
17.4,1,53,101.83,1.97,41.1,113.2,99.2,107.5,61.7,42.3,23.2,32.9,30.8,20.4
18.95,0,27,69.13,1.79,33.99,88.42,75.78,98.46,52.86,37.59,22.06,29.61,25.53,16.47
26.62,0,18,65.58,1.67,31.87,85.51,77.09,102.6,52.38,39.38,21.88,27.61,24.32,15.94
25.3,1,44,84.03,1.82,39.5,99.2,98.1,101.4,57.1,40.5,23.2,33.0,29.6,18.4
29.43,0,19,72.61,1.75,32.2,81.11,74.83,108.02,55.81,40.61,23.0,28.01,23.8,15.26
24.83,0,18,67.03,1.69,33.0,88.05,72.19,101.29,56.57,38.62,22.45,29.11,26.51,16.41
19.29,1,27,91.42,1.83,38.83,100.95,97.54,108.11,69.49,42.49,24.67,35.58,29.91,18.59
21.97,1,47,79.92,1.84,37.12,98.87,93.15,98.7,60.05,38.54,22.64,29.02,26.58,17.12
27.75,0,20,70.68,1.68,31.97,87.98,73.04,105.77,57.04,39.92,23.85,27.69,25.18,17.1
21.1,0,20,56.83,1.62,30.72,85.67,69.35,91.57,47.62,33.72,20.62,26.43,23.12,15.81
22.97,1,31,93.13,1.84,38.68,104.06,100.69,108.28,70.25,41.44,24.61,34.51,29.74,18.7
24.89,0,41,79.56,1.76,39.18,103.13,96.95,99.63,59.11,36.12,22.03,29.91,26.99,17.56
8.67,1,37,73.83,1.77,37.06,97.31,83.32,97.23,58.01,36.63,22.38,30.1,27.37,17.96
21.64,0,38,79.92,1.74,36.73,99.25,90.57,102.33,58.16,38.06,23.15,31.9,27.72,18.7
18.33,1,34,71.02,1.69,36.36,97.02,89.2,96.45,60.84,37.91,21.64,30.62,26.52,16.82
14.28,1,52,72.78,1.81,36.47,95.25,86.14,95.21,52.51,37.6,21.87,27.9,27.37,17.44
16.49,0,19,54.69,1.71,30.02,84.05,61.14,92.76,47.38,34.86,21.4,24.29,23.59,15.95
17.92,0,19,59.42,1.71,32.0,83.4,65.01,96.2,49.2,34.0,21.0,24.5,22.5,14.5
19.6,0,22,59.42,1.75,31.0,83.0,65.0,96.5,54.2,36.0,21.5,26.0,22.5,15.0
22.29,0,31,83.63,1.78,36.0,98.87,90.36,104.38,59.47,40.43,24.18,31.11,27.67,17.59
17.44,0,20,46.83,1.61,27.65,79.65,61.48,88.7,44.07,32.98,18.56,23.71,21.5,13.86
20.07,0,23,50.34,1.6,30.67,81.18,63.84,93.31,46.33,33.17,21.26,24.0,22.33,14.83
18.92,0,21,54.45,1.66,31.32,83.82,65.03,93.73,48.58,33.24,20.25,25.95,23.8,16.17
45.46,0,45,94.63,1.64,39.4,112.61,116.9,111.36,61.3,37.29,23.49,34.29,28.53,18.09
15.97,0,34,68.58,1.72,34.45,91.01,82.25,96.98,56.81,38.31,22.39,29.22,25.78,16.65
34.99,1,47,160.22,1.84,50.54,134.68,145.57,145.11,85.51,48.66,29.28,44.28,29.06,21.37
5.46,0,26,60.38,1.65,35.74,92.37,73.29,89.63,50.4,34.71,21.42,29.83,27.43,17.03
18.77,0,39,66.77,1.67,35.33,92.56,77.69,96.23,57.44,36.39,22.61,30.9,26.65,17.04
6.92,1,41,68.99,1.8,34.42,92.27,81.99,94.78,54.84,36.66,22.37,29.21,25.89,17.15
24.62,0,20,64.34,1.65,34.96,90.96,74.96,95.95,53.94,35.98,22.49,31.95,25.98,16.99
18.38,1,43,88.03,1.91,38.62,109.58,89.58,102.07,57.72,39.96,24.7,35.21,30.76,19.14
26.54,1,54,93.47,1.8,38.31,110.31,101.84,105.46,61.04,40.0,23.83,34.1,28.68,18.56
24.04,1,45,85.45,1.77,38.79,102.06,97.82,102.97,62.44,40.1,24.02,33.84,30.42,17.88
22.95,0,27,81.32,1.78,35.56,100.44,85.35,104.66,59.96,38.07,22.14,30.98,27.66,17.87
25.18,0,25,100.25,1.78,40.36,113.46,105.93,113.49,67.14,42.54,24.61,35.75,30.23,18.32
28.98,0,19,66.23,1.65,31.5,94.0,78.2,104.2,55.0,38.5,21.5,28.5,24.5,16.0
23.34,0,19,64.86,1.63,32.3,85.5,68.3,98.3,55.0,39.0,24.0,26.5,24.5,16.2
12.73,1,56,67.62,1.7,36.9,94.28,84.58,94.26,56.18,35.66,21.01,29.95,27.26,16.98
17.5,1,40,77.34,1.89,37.7,98.9,90.4,95.5,55.4,38.9,22.4,30.5,28.9,17.7
17.68,0,27,56.41,1.62,31.9,86.16,70.75,92.54,48.28,35.55,21.38,27.85,23.92,15.41
24.39,0,20,63.84,1.65,32.87,88.66,72.75,101.19,55.33,35.92,21.3,28.83,24.27,16.27
22.01,1,34,83.74,1.81,37.98,101.78,96.2,100.48,58.86,39.23,22.1,31.53,29.03,17.63
20.47,0,23,51.64,1.58,30.32,79.65,67.12,89.6,49.79,32.88,20.33,25.88,22.85,15.15
19.84,0,23,91.12,1.82,38.59,100.17,96.27,108.84,69.41,42.91,25.03,35.32,29.7,18.45
9.58,0,48,69.36,1.83,35.29,91.77,79.38,96.46,52.92,36.6,22.96,28.75,26.67,17.77
25.79,0,40,74.49,1.72,35.9,94.09,86.13,101.24,57.39,37.42,22.67,30.78,27.69,17.43
18.42,0,30,71.4,1.75,36.56,93.25,81.19,98.44,56.69,36.5,21.31,30.37,26.86,17.27
4.37,0,24,86.45,1.88,38.04,100.78,82.48,99.92,62.85,38.3,23.79,35.82,31.05,18.2
18.05,0,25,69.3,1.77,33.77,94.57,80.02,98.11,54.01,36.15,22.22,26.94,24.99,16.28
21.95,1,77,74.05,1.78,37.8,97.07,95.86,99.53,53.94,37.53,21.6,31.36,26.96,18.24
9.46,0,45,67.4,1.75,35.95,91.55,79.08,94.21,53.46,38.47,22.41,27.39,25.43,18.02
23.46,0,21,61.35,1.61,31.82,84.61,67.0,93.38,50.56,34.72,21.81,26.3,24.01,16.24
11.85,0,60,64.86,1.67,36.48,93.38,83.24,93.03,55.48,35.21,20.91,29.39,26.98,16.79
3.73,0,26,60.44,1.64,36.39,93.49,73.89,88.51,50.1,34.5,21.3,30.49,27.89,17.2
13.08,0,28,60.16,1.65,33.68,88.67,70.28,93.02,53.93,34.7,20.75,30.28,24.72,16.05
20.76,0,25,68.24,1.73,31.47,93.85,75.39,99.2,56.43,36.64,22.08,28.13,25.42,17.51
9.22,0,29,52.26,1.63,29.94,84.96,68.91,87.88,47.97,34.14,20.48,24.39,23.67,15.43
26.24,0,21,65.62,1.7,31.42,89.38,74.03,100.22,52.22,36.77,21.58,27.3,23.42,15.96
13.64,0,19,55.79,1.61,31.0,85.0,67.5,94.7,52.0,34.5,20.3,26.0,23.3,15.5
15.57,0,20,49.78,1.62,30.4,81.23,63.9,89.69,48.24,33.79,20.4,25.57,22.31,14.9
15.37,1,39,66.14,1.74,35.35,89.09,81.21,94.56,55.95,35.65,22.12,28.13,25.82,16.86
9.23,1,47,71.24,1.75,35.97,94.84,87.22,95.24,56.37,36.43,23.11,30.5,27.41,17.61
25.21,0,25,68.23,1.63,34.14,96.84,77.28,104.34,54.3,38.9,22.44,29.65,25.13,17.39
17.0,0,29,64.28,1.69,33.68,86.31,72.36,97.94,50.85,36.04,23.23,26.93,25.29,16.61
21.14,1,34,91.79,1.88,38.79,102.58,96.94,104.56,61.85,40.91,24.02,33.55,29.72,18.82
16.45,0,22,66.45,1.72,33.25,93.26,72.62,96.82,54.29,36.5,22.07,29.54,26.46,17.02
12.12,0,19,48.35,1.61,30.22,79.76,64.52,85.37,46.29,33.63,19.5,21.7,20.9,15.03
20.28,1,49,82.39,1.81,38.77,101.95,94.39,99.12,58.01,39.15,21.95,31.69,28.77,18.54
21.96,1,38,103.08,1.9,41.42,114.93,106.34,108.02,66.64,40.84,24.52,36.54,31.54,19.79
8.16,0,33,63.96,1.77,33.57,88.37,75.43,94.13,52.8,36.17,22.1,27.7,26.03,17.37
10.81,0,23,50.89,1.58,30.53,81.21,66.19,92.93,47.62,33.37,20.15,25.1,22.8,14.73
24.26,0,20,60.72,1.61,33.36,84.15,70.91,97.43,53.36,37.7,23.42,28.39,24.66,16.38
24.55,1,62,81.37,1.83,38.03,100.77,94.82,99.79,57.94,39.44,22.7,32.05,27.89,18.8
14.59,1,54,72.11,1.74,36.55,95.75,86.66,94.74,53.24,36.64,21.41,28.8,25.9,18.02
25.2,1,59,71.38,1.71,40.19,97.01,92.86,94.07,54.53,35.75,21.07,31.26,28.63,18.26
21.56,0,33,97.79,1.82,42.48,105.85,97.87,106.2,62.64,41.3,24.34,36.08,32.24,19.58
6.69,0,25,59.7,1.65,35.54,91.83,72.34,89.55,49.99,34.24,21.07,29.76,27.13,16.87
18.48,0,27,82.33,1.75,37.11,98.22,92.69,104.67,61.36,39.42,22.8,33.92,29.38,17.75
20.7,0,20,56.26,1.69,31.5,84.01,65.01,94.51,49.5,33.01,20.0,26.3,23.5,15.3
16.58,0,27,52.38,1.69,31.34,83.36,66.52,89.76,48.19,33.94,19.4,24.67,21.64,14.35
16.46,0,28,66.66,1.8,31.43,90.88,69.77,94.9,54.53,35.95,21.47,29.54,24.74,15.71
7.38,1,26,96.69,1.92,39.25,103.29,89.94,106.81,65.82,39.1,25.66,37.05,30.3,18.91
13.56,0,20,54.24,1.7,30.8,79.69,62.79,96.1,48.62,34.6,20.32,25.57,23.39,15.28
9.91,1,63,67.23,1.73,36.78,90.39,81.23,91.52,53.11,37.22,22.83,27.87,27.43,18.3
23.24,0,27,80.31,1.84,35.63,93.5,84.04,103.18,56.89,40.35,22.85,30.4,25.76,16.98
30.31,0,26,88.47,1.76,37.36,102.78,99.2,105.97,64.54,39.38,24.33,33.71,29.42,18.46
17.2,1,52,73.8,1.78,37.15,95.24,86.3,96.64,60.78,38.82,22.63,30.45,28.67,17.74
14.58,1,37,71.99,1.74,36.49,97.74,82.1,97.21,60.14,38.15,22.65,33.83,28.0,17.6
11.47,1,52,69.32,1.74,36.83,94.1,83.74,95.07,56.28,35.72,21.4,29.92,27.59,17.13
14.73,1,34,76.15,1.78,36.7,98.59,87.31,97.16,58.18,38.19,23.1,32.88,29.09,17.75
27.11,0,30,67.27,1.64,34.11,91.31,76.73,95.49,53.97,35.73,22.61,29.55,25.75,17.09
16.59,0,26,70.3,1.71,37.19,93.03,85.25,96.36,56.76,37.34,22.76,30.03,27.7,17.64
4.07,1,28,72.7,1.82,35.94,90.16,79.48,96.82,55.32,37.12,22.5,29.99,28.43,17.8
24.3,1,62,75.98,1.82,35.5,97.6,91.5,98.5,56.6,38.6,22.4,31.5,27.3,18.6
19.56,1,42,73.6,1.79,35.24,92.98,89.15,99.56,60.11,37.71,21.98,29.96,27.32,17.38
23.14,0,24,59.09,1.65,31.42,85.84,72.13,93.1,52.05,34.44,21.79,27.17,23.95,15.52
25.88,0,19,60.74,1.63,32.7,85.42,72.01,97.98,51.22,36.77,21.6,26.64,23.51,15.63
11.78,0,29,66.06,1.75,34.56,88.04,73.23,96.02,53.33,37.62,22.5,27.56,25.83,16.71
14.65,1,32,80.45,1.85,36.43,99.92,86.02,98.25,58.91,39.06,23.87,32.26,28.41,18.06
18.32,1,50,76.1,1.83,36.97,97.94,90.3,96.25,57.73,37.46,22.12,29.44,26.58,17.54
14.39,1,24,71.07,1.8,35.78,92.96,82.17,95.54,56.6,36.55,21.99,33.47,28.31,17.31
42.62,1,51,93.59,1.66,40.15,114.2,114.93,109.25,61.09,36.75,23.24,33.74,28.78,18.21
8.91,0,39,75.11,1.81,39.09,89.28,83.05,97.82,56.88,39.53,22.57,32.63,29.04,18.09
12.4,1,64,70.42,1.77,37.9,95.8,82.8,94.5,61.2,39.1,22.3,29.8,28.9,18.3
29.75,0,20,76.37,1.68,32.29,89.5,76.97,111.33,60.8,41.16,24.85,29.88,25.99,17.46
24.39,0,36,62.92,1.62,33.1,87.88,77.49,94.56,52.31,35.29,21.54,27.86,24.65,16.69
17.7,1,48,80.67,1.8,38.81,99.49,93.22,99.74,57.66,38.45,22.84,30.93,28.59,18.46
17.6,0,20,44.59,1.6,27.17,79.02,60.27,86.69,43.08,32.32,18.07,23.22,21.13,13.53
18.1,0,31,68.4,1.75,34.18,92.0,79.96,96.36,54.14,36.58,23.06,28.28,24.78,16.58
31.52,1,63,102.34,1.85,41.12,114.69,112.3,109.69,65.64,45.57,25.24,35.45,29.97,19.43
30.26,0,24,75.3,1.74,33.4,88.45,93.67,103.6,53.9,38.81,21.81,30.18,25.95,17.39
20.45,0,22,64.09,1.65,32.59,86.99,72.68,96.62,55.91,36.06,21.49,27.71,23.45,15.87
12.62,1,38,75.5,1.76,36.71,93.77,86.13,97.92,58.31,37.96,22.8,31.86,28.71,17.8
23.0,0,31,80.0,1.75,38.31,98.79,90.46,100.68,64.38,38.27,22.35,34.62,28.92,17.47
23.44,0,34,75.48,1.78,34.22,97.33,86.33,100.27,58.84,38.68,22.12,30.88,26.53,17.32
19.92,0,24,60.42,1.65,31.4,85.5,70.47,97.22,52.42,37.34,22.19,27.5,24.7,15.74
23.85,0,28,64.97,1.75,33.2,88.52,73.9,98.44,53.17,35.54,21.51,27.21,23.89,15.8
20.38,0,25,61.58,1.7,31.75,61.66,69.47,96.82,52.21,36.2,22.04,28.77,24.29,16.47
22.29,0,51,70.02,1.69,34.95,98.72,85.01,96.11,56.02,38.8,23.64,28.3,26.74,17.37
16.68,0,34,66.08,1.73,35.18,91.53,78.5,95.75,54.25,35.87,21.42,28.91,25.75,16.74
18.76,0,21,48.0,1.65,30.65,80.24,63.48,86.08,47.06,33.99,20.04,22.68,21.42,15.05
15.64,0,20,52.79,1.59,31.94,84.39,68.55,88.56,48.46,33.52,20.68,27.87,23.93,16.17
11.96,1,34,63.02,1.76,34.95,84.3,76.56,90.67,52.4,35.32,21.48,29.12,26.02,16.91
